time,full_resource,free_resource,pending_num,running_num,submit_num,ce
662160,128,113,0,5,0,0.08052131997673108
662400,128,128,5,0,0,0.0
662640,128,113,0,5,0,0.08052131997673108
662880,128,128,5,0,0,0.0
663120,128,113,0,5,0,0.08052131997673108
663360,128,128,5,0,0,0.0
663600,128,113,0,5,0,0.08052131997673108
663840,128,128,5,0,0,0.0
664080,128,113,0,5,0,0.08052131997673108
664320,128,128,5,0,0,0.0
664560,128,113,0,5,0,0.08052131997673108
664800,128,128,5,0,0,0.0
665040,128,113,0,5,0,0.08052131997673108
665280,128,128,5,0,0,0.0
665520,128,113,0,5,0,0.08052131997673108
665760,128,128,5,0,0,0.0
666000,128,113,0,5,0,0.08052131997673108
666240,128,128,5,0,0,0.0
666480,128,113,0,5,0,0.08052131997673108
666720,128,128,5,0,0,0.0
666960,128,113,0,5,0,0.08052131997673108
667200,128,128,5,0,0,0.0
667440,128,113,0,5,0,0.08052131997673108
667680,128,128,5,0,0,0.0
667920,128,113,0,5,0,0.08052131997673108
668160,128,128,5,0,0,0.0
668400,128,113,0,5,0,0.08052131997673108
668640,128,128,5,0,0,0.0
668880,128,113,0,5,0,0.08052131997673108
669120,128,128,5,0,0,0.0
669360,128,113,0,5,0,0.08052131997673108
669600,128,128,5,0,0,0.0
669840,128,113,0,5,0,0.08052131997673108
670080,128,128,5,0,0,0.0
670320,128,113,0,5,0,0.08052131997673108
670560,128,128,5,0,0,0.0
670800,128,113,0,5,0,0.08052131997673108
671040,128,128,5,0,0,0.0
671280,128,113,0,5,0,0.08052131997673108
671520,128,128,5,0,0,0.0
671760,128,113,0,5,0,0.08052131997673108
672000,128,128,5,0,0,0.0
672240,128,113,0,5,0,0.08052131997673108
672480,128,128,5,0,0,0.0
672720,128,113,0,5,0,0.08052131997673108
672960,128,128,5,0,0,0.0
673200,128,113,0,5,0,0.08052131997673108
673440,128,128,5,0,0,0.0
673680,128,113,0,5,0,0.08052131997673108
673920,128,128,5,0,0,0.0
674160,128,113,0,5,0,0.08052131997673108
674400,128,128,5,0,0,0.0
674640,128,113,0,5,0,0.08052131997673108
674880,128,128,5,0,0,0.0
675120,128,113,0,5,0,0.08052131997673108
675360,128,128,5,0,0,0.0
675600,128,113,0,5,0,0.08052131997673108
675840,128,128,5,0,0,0.0
676080,128,113,0,5,0,0.08052131997673108
676320,128,128,5,0,0,0.0
676560,128,113,0,5,0,0.08052131997673108
676800,128,128,5,0,0,0.0
677040,128,113,0,5,0,0.08052131997673108
677280,128,128,5,0,0,0.0
677520,128,113,0,5,0,0.08052131997673108
677760,128,128,5,0,0,0.0
678000,128,113,0,5,0,0.08052131997673108
678240,128,128,5,0,0,0.0
678480,128,113,0,5,0,0.08052131997673108
678720,128,128,5,0,0,0.0
678960,128,113,0,5,0,0.08052131997673108
679200,128,128,5,0,0,0.0
679440,128,113,0,5,0,0.08052131997673108
679680,128,128,5,0,0,0.0
679920,128,113,0,5,0,0.08052131997673108
680160,128,128,5,0,0,0.0
680400,128,113,0,5,0,0.08052131997673108
680640,128,128,5,0,0,0.0
680880,128,113,0,5,0,0.08052131997673108
681120,128,128,5,0,0,0.0
681360,128,113,0,5,0,0.08052131997673108
681600,128,128,5,0,0,0.0
681840,128,113,0,5,0,0.08052131997673108
682080,128,128,5,0,0,0.0
682320,128,113,0,5,0,0.08052131997673108
682560,128,128,5,0,0,0.0
682800,128,113,0,5,0,0.08052131997673108
683040,128,128,5,0,0,0.0
683280,128,113,0,5,0,0.08052131997673108
683520,128,128,5,0,0,0.0
683760,128,113,0,5,0,0.08052131997673108
684000,128,128,5,0,0,0.0
684240,128,113,0,5,0,0.08052131997673108
684480,128,128,5,0,0,0.0
684720,128,113,0,5,0,0.08052131997673108
684960,128,128,5,0,0,0.0
685200,128,113,0,5,0,0.08052131997673108
685440,128,128,5,0,0,0.0
685680,128,113,0,5,0,0.08052131997673108
685920,128,128,5,0,0,0.0
686160,128,113,0,5,0,0.08052131997673108
686400,128,128,5,0,0,0.0
686640,128,113,0,5,0,0.08052131997673108
686880,128,128,5,0,0,0.0
687120,128,113,0,5,0,0.08052131997673108
687360,128,128,5,0,0,0.0
687600,128,113,0,5,0,0.08052131997673108
687840,128,128,5,0,0,0.0
688080,128,113,0,5,0,0.08052131997673108
688320,128,128,5,0,0,0.0
688560,128,113,0,5,0,0.08052131997673108
688800,128,128,5,0,0,0.0
689040,128,113,0,5,0,0.08052131997673108
689280,128,128,5,0,0,0.0
689520,128,113,0,5,0,0.08052131997673108
689760,128,128,5,0,0,0.0
690000,128,113,0,5,0,0.08052131997673108
690240,128,128,5,0,0,0.0
690480,128,113,0,5,0,0.08052131997673108
690720,128,128,5,0,0,0.0
690960,128,113,0,5,0,0.08052131997673108
691200,128,128,5,0,0,0.0
691440,128,113,0,5,0,0.08052131997673108
691680,128,128,5,0,0,0.0
691920,128,113,0,5,0,0.08052131997673108
692160,128,128,5,0,0,0.0
692400,128,113,0,5,0,0.08052131997673108
692640,128,128,5,0,0,0.0
692880,128,113,0,5,0,0.08052131997673108
693120,128,128,5,0,0,0.0
693360,128,113,0,5,0,0.08052131997673108
693600,128,128,5,0,0,0.0
693840,128,113,0,5,0,0.08052131997673108
694080,128,128,5,0,0,0.0
694320,128,113,0,5,0,0.08052131997673108
694560,128,128,5,0,0,0.0
694800,128,113,0,5,0,0.08052131997673108
695040,128,128,5,0,0,0.0
695280,128,113,0,5,0,0.08052131997673108
695520,128,128,5,0,0,0.0
695760,128,113,0,5,0,0.08052131997673108
696000,128,128,5,0,0,0.0
696240,128,113,0,5,0,0.08052131997673108
696480,128,128,5,0,0,0.0
696720,128,113,0,5,0,0.08052131997673108
696960,128,128,5,0,0,0.0
697200,128,113,0,5,0,0.08052131997673108
697440,128,128,5,0,0,0.0
697680,128,113,0,5,0,0.08052131997673108
697920,128,128,5,0,0,0.0
698160,128,113,0,5,0,0.08052131997673108
698400,128,128,5,0,0,0.0
698640,128,113,0,5,0,0.08052131997673108
698880,128,128,5,0,0,0.0
699120,128,113,0,5,0,0.08052131997673108
699360,128,128,5,0,0,0.0
699600,128,113,0,5,0,0.08052131997673108
699840,128,128,5,0,0,0.0
700080,128,113,0,5,0,0.08052131997673108
700320,128,128,5,0,0,0.0
700560,128,113,0,5,0,0.08052131997673108
700800,128,128,5,0,0,0.0
701040,128,113,0,5,0,0.08052131997673108
701280,128,128,5,0,0,0.0
701520,128,113,0,5,0,0.08052131997673108
701760,128,128,5,0,0,0.0
702000,128,113,0,5,0,0.08052131997673108
702240,128,128,5,0,0,0.0
702480,128,113,0,5,0,0.08052131997673108
702720,128,128,5,0,0,0.0
702960,128,113,0,5,0,0.08052131997673108
703200,128,128,5,0,0,0.0
703440,128,113,0,5,0,0.08052131997673108
703680,128,128,5,0,0,0.0
703920,128,113,0,5,0,0.08052131997673108
704160,128,128,5,0,0,0.0
704400,128,113,0,5,0,0.08052131997673108
704640,128,128,5,0,0,0.0
704880,128,113,0,5,0,0.08052131997673108
705120,128,128,5,0,0,0.0
705360,128,113,0,5,0,0.08052131997673108
705600,128,128,5,0,0,0.0
705840,128,113,0,5,0,0.08052131997673108
706080,128,128,5,0,0,0.0
706320,128,113,0,5,0,0.08052131997673108
706560,128,128,5,0,0,0.0
706800,128,113,0,5,0,0.08052131997673108
707040,128,128,5,0,0,0.0
707280,128,113,0,5,0,0.08052131997673108
707520,128,128,5,0,0,0.0
707760,128,113,0,5,0,0.08052131997673108
708000,128,128,5,0,0,0.0
708240,128,113,0,5,0,0.08052131997673108
708480,128,128,5,0,0,0.0
708720,128,113,0,5,0,0.08052131997673108
708960,128,128,5,0,0,0.0
709200,128,113,0,5,0,0.08052131997673108
709440,128,128,5,0,0,0.0
709680,128,113,0,5,0,0.08052131997673108
709920,128,128,5,0,0,0.0
710160,128,113,0,5,0,0.08052131997673108
710400,128,128,5,0,0,0.0
710640,128,113,0,5,0,0.08052131997673108
710880,128,128,5,0,0,0.0
711120,128,113,0,5,0,0.08052131997673108
711360,128,128,5,0,0,0.0
711600,128,113,0,5,0,0.08052131997673108
711840,128,128,5,0,0,0.0
712080,128,113,0,5,0,0.08052131997673108
712320,128,128,5,0,0,0.0
712560,128,113,0,5,0,0.08052131997673108
712800,128,128,5,0,0,0.0
713040,128,113,0,5,0,0.08052131997673108
713280,128,128,5,0,0,0.0
713520,128,113,0,5,0,0.08052131997673108
713760,128,128,5,0,0,0.0
714000,128,113,0,5,0,0.08052131997673108
714240,128,128,5,0,0,0.0
714480,128,113,0,5,0,0.08052131997673108
714720,128,128,5,0,0,0.0
714960,128,113,0,5,0,0.08052131997673108
715200,128,128,5,0,0,0.0
715440,128,113,0,5,0,0.08052131997673108
715680,128,128,5,0,0,0.0
715920,128,113,0,5,0,0.08052131997673108
716160,128,128,5,0,0,0.0
716400,128,113,0,5,0,0.08052131997673108
716640,128,128,5,0,0,0.0
716880,128,113,0,5,0,0.08052131997673108
717120,128,128,5,0,0,0.0
717360,128,113,0,5,0,0.08052131997673108
717600,128,128,5,0,0,0.0
717840,128,113,0,5,0,0.08052131997673108
718080,128,128,5,0,0,0.0
718320,128,113,0,5,0,0.08052131997673108
718560,128,128,5,0,0,0.0
718800,128,113,0,5,0,0.08052131997673108
719040,128,128,5,0,0,0.0
719280,128,113,0,5,0,0.08052131997673108
719520,128,128,5,0,0,0.0
719760,128,113,0,5,0,0.08052131997673108
720000,128,128,5,0,0,0.0
720240,128,113,0,5,0,0.08052131997673108
720480,128,128,5,0,0,0.0
720720,128,113,0,5,0,0.08052131997673108
720960,128,128,5,0,0,0.0
721200,128,113,0,5,0,0.08052131997673108
721440,128,128,5,0,0,0.0
721680,128,113,0,5,0,0.08052131997673108
721920,128,128,5,0,0,0.0
722160,128,113,0,5,0,0.08052131997673108
722400,128,128,5,0,0,0.0
722640,128,113,0,5,0,0.08052131997673108
722880,128,128,5,0,0,0.0
723120,128,113,0,5,0,0.08052131997673108
723360,128,128,5,0,0,0.0
723600,128,113,0,5,0,0.08052131997673108
723840,128,128,5,0,0,0.0
724080,128,113,0,5,0,0.08052131997673108
724320,128,128,5,0,0,0.0
724560,128,113,0,5,0,0.08052131997673108
724800,128,128,5,0,0,0.0
725040,128,113,0,5,0,0.08052131997673108
725280,128,128,5,0,0,0.0
725520,128,113,0,5,0,0.08052131997673108
725760,128,128,5,0,0,0.0
726000,128,113,0,5,0,0.08052131997673108
726240,128,128,5,0,0,0.0
726480,128,113,0,5,0,0.08052131997673108
726720,128,128,5,0,0,0.0
726960,128,113,0,5,0,0.08052131997673108
727200,128,128,5,0,0,0.0
727440,128,113,0,5,0,0.08052131997673108
727680,128,128,5,0,0,0.0
727920,128,113,0,5,0,0.08052131997673108
728160,128,128,5,0,0,0.0
728400,128,113,0,5,0,0.08052131997673108
728640,128,128,5,0,0,0.0
728880,128,113,0,5,0,0.08052131997673108
729120,128,128,5,0,0,0.0
729360,128,113,0,5,0,0.08052131997673108
729600,128,128,5,0,0,0.0
729840,128,113,0,5,0,0.08052131997673108
730080,128,128,5,0,0,0.0
730320,128,113,0,5,0,0.08052131997673108
730560,128,128,5,0,0,0.0
730800,128,113,0,5,0,0.08052131997673108
731040,128,128,5,0,0,0.0
731280,128,113,0,5,0,0.08052131997673108
731520,128,128,5,0,0,0.0
731760,128,113,0,5,0,0.08052131997673108
732000,128,128,5,0,0,0.0
732240,128,113,0,5,0,0.08052131997673108
732480,128,128,5,0,0,0.0
732720,128,113,0,5,0,0.08052131997673108
732960,128,128,5,0,0,0.0
733200,128,113,0,5,0,0.08052131997673108
733440,128,128,5,0,0,0.0
733680,128,113,0,5,0,0.08052131997673108
733920,128,128,5,0,0,0.0
734160,128,113,0,5,0,0.08052131997673108
734400,128,128,5,0,0,0.0
734640,128,113,0,5,0,0.08052131997673108
734880,128,128,5,0,0,0.0
735120,128,113,0,5,0,0.08052131997673108
735360,128,128,5,0,0,0.0
735600,128,113,0,5,0,0.08052131997673108
735840,128,128,5,0,0,0.0
736080,128,113,0,5,0,0.08052131997673108
736320,128,128,5,0,0,0.0
736560,128,113,0,5,0,0.08052131997673108
736800,128,128,5,0,0,0.0
737040,128,113,0,5,0,0.08052131997673108
737280,128,128,5,0,0,0.0
737520,128,113,0,5,0,0.08052131997673108
737760,128,128,5,0,0,0.0
738000,128,113,0,5,0,0.08052131997673108
738240,128,128,5,0,0,0.0
738480,128,113,0,5,0,0.08052131997673108
738720,128,128,5,0,0,0.0
738960,128,113,0,5,0,0.08052131997673108
739200,128,128,5,0,0,0.0
739440,128,113,0,5,0,0.08052131997673108
739680,128,128,5,0,0,0.0
739920,128,113,0,5,0,0.08052131997673108
740160,128,128,5,0,0,0.0
740400,128,113,0,5,0,0.08052131997673108
740640,128,128,5,0,0,0.0
740880,128,113,0,5,0,0.08052131997673108
741120,128,128,5,0,0,0.0
741360,128,113,0,5,0,0.08052131997673108
741600,128,128,5,0,0,0.0
741840,128,113,0,5,0,0.08052131997673108
742080,128,128,5,0,0,0.0
742320,128,113,0,5,0,0.08052131997673108
742560,128,128,5,0,0,0.0
742800,128,113,0,5,0,0.08052131997673108
743040,128,128,5,0,0,0.0
743280,128,113,0,5,0,0.08052131997673108
743520,128,128,5,0,0,0.0
743760,128,113,0,5,0,0.08052131997673108
744000,128,128,5,0,0,0.0
744240,128,113,0,5,0,0.08052131997673108
744480,128,128,5,0,0,0.0
744720,128,113,0,5,0,0.08052131997673108
744960,128,128,5,0,0,0.0
745200,128,113,0,5,0,0.08052131997673108
745440,128,128,5,0,0,0.0
745680,128,113,0,5,0,0.08052131997673108
745920,128,128,5,0,0,0.0
746160,128,113,0,5,0,0.08052131997673108
746400,128,128,5,0,0,0.0
746640,128,113,0,5,0,0.08052131997673108
746880,128,128,5,0,0,0.0
747120,128,113,0,5,0,0.08052131997673108
747360,128,128,5,0,0,0.0
747600,128,113,0,5,0,0.08052131997673108
747840,128,128,5,0,0,0.0
748080,128,113,0,5,0,0.08052131997673108
748320,128,128,5,0,0,0.0
748560,128,113,0,5,0,0.08052131997673108
748800,128,128,5,0,0,0.0
749040,128,113,0,5,0,0.08052131997673108
749280,128,128,5,0,0,0.0
749520,128,113,0,5,0,0.08052131997673108
749760,128,128,5,0,0,0.0
750000,128,113,0,5,0,0.08052131997673108
750240,128,128,5,0,0,0.0
750480,128,113,0,5,0,0.08052131997673108
750720,128,128,5,0,0,0.0
750960,128,113,0,5,0,0.08052131997673108
751200,128,128,5,0,0,0.0
751440,128,113,0,5,0,0.08052131997673108
751680,128,128,5,0,0,0.0
751920,128,113,0,5,0,0.08052131997673108
752160,128,128,5,0,0,0.0
752400,128,113,0,5,0,0.08052131997673108
752640,128,128,5,0,0,0.0
752880,128,113,0,5,0,0.08052131997673108
753120,128,128,5,0,0,0.0
753360,128,113,0,5,0,0.08052131997673108
753600,128,128,5,0,0,0.0
753840,128,113,0,5,0,0.08052131997673108
754080,128,128,5,0,0,0.0
754320,128,113,0,5,0,0.08052131997673108
754560,128,128,5,0,0,0.0
754800,128,113,0,5,0,0.08052131997673108
755040,128,128,5,0,0,0.0
755280,128,113,0,5,0,0.08052131997673108
755520,128,128,5,0,0,0.0
755760,128,113,0,5,0,0.08052131997673108
756000,128,128,5,0,0,0.0
756240,128,113,0,5,0,0.08052131997673108
756480,128,128,5,0,0,0.0
756720,128,113,0,5,0,0.08052131997673108
756960,128,128,5,0,0,0.0
757200,128,113,0,5,0,0.08052131997673108
757440,128,128,5,0,0,0.0
757680,128,113,0,5,0,0.08052131997673108
757920,128,128,5,0,0,0.0
758160,128,113,0,5,0,0.08052131997673108
758400,128,128,5,0,0,0.0
758640,128,113,0,5,0,0.08052131997673108
758880,128,128,5,0,0,0.0
759120,128,113,0,5,0,0.08052131997673108
759360,128,128,5,0,0,0.0
759600,128,113,0,5,0,0.08052131997673108
759840,128,128,5,0,0,0.0
760080,128,113,0,5,0,0.08052131997673108
760320,128,128,5,0,0,0.0
760560,128,113,0,5,0,0.08052131997673108
760800,128,128,5,0,0,0.0
761040,128,113,0,5,0,0.08052131997673108
761280,128,128,5,0,0,0.0
761520,128,113,0,5,0,0.08052131997673108
761760,128,128,5,0,0,0.0
762000,128,113,0,5,0,0.08052131997673108
762240,128,128,5,0,0,0.0
762480,128,113,0,5,0,0.08052131997673108
762720,128,128,5,0,0,0.0
762960,128,113,0,5,0,0.08052131997673108
763200,128,128,5,0,0,0.0
763440,128,113,0,5,0,0.08052131997673108
763680,128,128,5,0,0,0.0
763920,128,113,0,5,0,0.08052131997673108
764160,128,128,5,0,0,0.0
764400,128,113,0,5,0,0.08052131997673108
764640,128,128,5,0,0,0.0
764880,128,113,0,5,0,0.08052131997673108
765120,128,128,5,0,0,0.0
765360,128,113,0,5,0,0.08052131997673108
765600,128,128,5,0,0,0.0
765840,128,113,0,5,0,0.08052131997673108
766080,128,128,5,0,0,0.0
766320,128,113,0,5,0,0.08052131997673108
766560,128,128,5,0,0,0.0
766800,128,113,0,5,0,0.08052131997673108
767040,128,128,5,0,0,0.0
767280,128,113,0,5,0,0.08052131997673108
767520,128,128,5,0,0,0.0
767760,128,113,0,5,0,0.08052131997673108
768000,128,128,5,0,0,0.0
768240,128,113,0,5,0,0.08052131997673108
768480,128,128,5,0,0,0.0
768720,128,113,0,5,0,0.08052131997673108
768960,128,128,5,0,0,0.0
769200,128,113,0,5,0,0.08052131997673108
769440,128,128,5,0,0,0.0
769680,128,113,0,5,0,0.08052131997673108
769920,128,128,5,0,0,0.0
770160,128,113,0,5,0,0.08052131997673108
770400,128,128,5,0,0,0.0
770640,128,113,0,5,0,0.08052131997673108
770880,128,128,5,0,0,0.0
771120,128,113,0,5,0,0.08052131997673108
771360,128,128,5,0,0,0.0
771600,128,113,0,5,0,0.08052131997673108
771840,128,128,5,0,0,0.0
772080,128,113,0,5,0,0.08052131997673108
772320,128,128,5,0,0,0.0
772560,128,113,0,5,0,0.08052131997673108
772800,128,128,5,0,0,0.0
773040,128,113,0,5,0,0.08052131997673108
773280,128,128,5,0,0,0.0
773520,128,113,0,5,0,0.08052131997673108
773760,128,128,5,0,0,0.0
774000,128,113,0,5,0,0.08052131997673108
774240,128,128,5,0,0,0.0
774480,128,113,0,5,0,0.08052131997673108
774720,128,128,5,0,0,0.0
774960,128,113,0,5,0,0.08052131997673108
775200,128,128,5,0,0,0.0
775440,128,113,0,5,0,0.08052131997673108
775680,128,128,5,0,0,0.0
775920,128,113,0,5,0,0.08052131997673108
776160,128,128,5,0,0,0.0
776400,128,113,0,5,0,0.08052131997673108
776640,128,128,5,0,0,0.0
776880,128,113,0,5,0,0.08052131997673108
777120,128,128,5,0,0,0.0
777360,128,113,0,5,0,0.08052131997673108
777600,128,128,5,0,0,0.0
777840,128,113,0,5,0,0.08052131997673108
778080,128,128,5,0,0,0.0
778320,128,113,0,5,0,0.08052131997673108
778560,128,128,5,0,0,0.0
778800,128,113,0,5,0,0.08052131997673108
779040,128,128,5,0,0,0.0
779280,128,113,0,5,0,0.08052131997673108
779520,128,128,5,0,0,0.0
779760,128,113,0,5,0,0.08052131997673108
780000,128,128,5,0,0,0.0
780240,128,113,0,5,0,0.08052131997673108
780480,128,128,5,0,0,0.0
780720,128,113,0,5,0,0.08052131997673108
780960,128,128,5,0,0,0.0
781200,128,113,0,5,0,0.08052131997673108
781440,128,128,5,0,0,0.0
781680,128,113,0,5,0,0.08052131997673108
781920,128,128,5,0,0,0.0
782160,128,113,0,5,0,0.08052131997673108
782400,128,128,5,0,0,0.0
782640,128,113,0,5,0,0.08052131997673108
782880,128,128,5,0,0,0.0
783120,128,113,0,5,0,0.08052131997673108
783360,128,128,5,0,0,0.0
783600,128,113,0,5,0,0.08052131997673108
783840,128,128,5,0,0,0.0
784080,128,113,0,5,0,0.08052131997673108
784320,128,128,5,0,0,0.0
784560,128,113,0,5,0,0.08052131997673108
784800,128,128,5,0,0,0.0
785040,128,113,0,5,0,0.08052131997673108
785280,128,128,5,0,0,0.0
785520,128,113,0,5,0,0.08052131997673108
785760,128,128,5,0,0,0.0
786000,128,113,0,5,0,0.08052131997673108
786240,128,128,5,0,0,0.0
786480,128,113,0,5,0,0.08052131997673108
786720,128,128,5,0,0,0.0
786960,128,113,0,5,0,0.08052131997673108
787200,128,128,5,0,0,0.0
787440,128,113,0,5,0,0.08052131997673108
787680,128,128,5,0,0,0.0
787920,128,113,0,5,0,0.08052131997673108
788160,128,128,5,0,0,0.0
788400,128,113,0,5,0,0.08052131997673108
788640,128,128,5,0,0,0.0
788880,128,113,0,5,0,0.08052131997673108
789120,128,128,5,0,0,0.0
789360,128,113,0,5,0,0.08052131997673108
789600,128,128,4,0,0,0.0
789840,128,114,0,4,0,0.07270881997673108
790080,128,128,4,0,0,0.0
790320,128,114,0,4,0,0.07270881997673108
790560,128,128,4,0,0,0.0
790800,128,114,0,4,0,0.07270881997673108
791040,128,128,4,0,0,0.0
791280,128,114,0,4,0,0.07270881997673108
791520,128,128,4,0,0,0.0
791760,128,114,0,4,0,0.07270881997673108
792000,128,128,4,0,0,0.0
792240,128,114,0,4,0,0.07270881997673108
792480,128,128,4,0,0,0.0
792720,128,114,0,4,0,0.07270881997673108
792960,128,128,4,0,0,0.0
793200,128,114,0,4,0,0.07270881997673108
793440,128,128,4,0,0,0.0
793680,128,114,0,4,0,0.07270881997673108
793920,128,128,4,0,0,0.0
794160,128,114,0,4,0,0.07270881997673108
794400,128,128,4,0,0,0.0
794640,128,114,0,4,0,0.07270881997673108
794880,128,128,4,0,0,0.0
795120,128,114,0,4,0,0.07270881997673108
795360,128,128,4,0,0,0.0
795600,128,114,0,4,0,0.07270881997673108
795840,128,128,4,0,0,0.0
796080,128,114,0,4,0,0.07270881997673108
796320,128,128,4,0,0,0.0
796560,128,114,0,4,0,0.07270881997673108
796800,128,128,4,0,0,0.0
797040,128,114,0,4,0,0.07270881997673108
797280,128,128,4,0,0,0.0
797520,128,114,0,4,0,0.07270881997673108
797760,128,128,4,0,0,0.0
798000,128,114,0,4,0,0.07270881997673108
798240,128,128,4,0,0,0.0
798480,128,114,0,4,0,0.07270881997673108
798720,128,128,4,0,0,0.0
798960,128,114,0,4,0,0.07270881997673108
799200,128,128,4,0,0,0.0
799440,128,114,0,4,0,0.07270881997673108
799680,128,128,4,0,0,0.0
799920,128,114,0,4,0,0.07270881997673108
800160,128,128,4,0,0,0.0
800400,128,114,0,4,0,0.07270881997673108
800640,128,128,4,0,0,0.0
800880,128,114,0,4,0,0.07270881997673108
801120,128,128,4,0,0,0.0
801360,128,114,0,4,0,0.07270881997673108
801600,128,128,4,0,0,0.0
801840,128,114,0,4,0,0.07270881997673108
802080,128,128,4,0,0,0.0
802320,128,114,0,4,0,0.07270881997673108
802560,128,128,4,0,0,0.0
802800,128,114,0,4,0,0.07270881997673108
803040,128,128,4,0,0,0.0
803280,128,114,0,4,0,0.07270881997673108
803520,128,128,4,0,0,0.0
803760,128,114,0,4,0,0.07270881997673108
804000,128,128,4,0,0,0.0
804240,128,114,0,4,0,0.07270881997673108
804480,128,128,4,0,0,0.0
804720,128,114,0,4,0,0.07270881997673108
804960,128,128,4,0,0,0.0
805200,128,114,0,4,0,0.07270881997673108
805440,128,128,4,0,0,0.0
805680,128,114,0,4,0,0.07270881997673108
805920,128,128,4,0,0,0.0
806160,128,114,0,4,0,0.07270881997673108
806400,128,128,4,0,0,0.0
806640,128,114,0,4,0,0.07270881997673108
806880,128,128,4,0,0,0.0
807120,128,114,0,4,0,0.07270881997673108
807360,128,128,4,0,0,0.0
807600,128,114,0,4,0,0.07270881997673108
807840,128,128,4,0,0,0.0
808080,128,114,0,4,0,0.07270881997673108
808320,128,128,4,0,0,0.0
808560,128,114,0,4,0,0.07270881997673108
808800,128,128,4,0,0,0.0
809040,128,114,0,4,0,0.07270881997673108
809280,128,128,4,0,0,0.0
809520,128,114,0,4,0,0.07270881997673108
809760,128,128,4,0,0,0.0
810000,128,114,0,4,0,0.07270881997673108
810240,128,128,4,0,0,0.0
810480,128,114,0,4,0,0.07270881997673108
810720,128,128,4,0,0,0.0
810960,128,114,0,4,0,0.07270881997673108
811200,128,128,4,0,0,0.0
811440,128,114,0,4,0,0.07270881997673108
811680,128,128,4,0,0,0.0
811920,128,114,0,4,0,0.07270881997673108
812160,128,128,4,0,0,0.0
812400,128,114,0,4,0,0.07270881997673108
812640,128,128,4,0,0,0.0
812880,128,114,0,4,0,0.07270881997673108
813120,128,128,4,0,0,0.0
813360,128,114,0,4,0,0.07270881997673108
813600,128,128,4,0,0,0.0
813840,128,114,0,4,0,0.07270881997673108
814080,128,128,4,0,0,0.0
814320,128,114,0,4,0,0.07270881997673108
814560,128,128,4,0,0,0.0
814800,128,114,0,4,0,0.07270881997673108
815040,128,128,4,0,0,0.0
815280,128,114,0,4,0,0.07270881997673108
815520,128,128,4,0,0,0.0
815760,128,114,0,4,0,0.07270881997673108
816000,128,128,4,0,0,0.0
816240,128,114,0,4,0,0.07270881997673108
816480,128,128,4,0,0,0.0
816720,128,114,0,4,0,0.07270881997673108
816960,128,128,4,0,0,0.0
817200,128,114,0,4,0,0.07270881997673108
817440,128,128,4,0,0,0.0
817680,128,114,0,4,0,0.07270881997673108
817920,128,128,4,0,0,0.0
818160,128,114,0,4,0,0.07270881997673108
818400,128,128,4,0,0,0.0
818640,128,114,0,4,0,0.07270881997673108
818880,128,128,4,0,0,0.0
819120,128,114,0,4,0,0.07270881997673108
819360,128,128,4,0,0,0.0
819600,128,114,0,4,0,0.07270881997673108
819840,128,128,4,0,0,0.0
820080,128,114,0,4,0,0.07270881997673108
820320,128,128,4,0,0,0.0
820560,128,114,0,4,0,0.07270881997673108
820800,128,128,4,0,0,0.0
821040,128,114,0,4,0,0.07270881997673108
821280,128,128,4,0,0,0.0
821520,128,114,0,4,0,0.07270881997673108
821760,128,128,4,0,0,0.0
822000,128,114,0,4,0,0.07270881997673108
822240,128,128,4,0,0,0.0
822480,128,114,0,4,0,0.07270881997673108
822720,128,128,4,0,0,0.0
822960,128,114,0,4,0,0.07270881997673108
823200,128,128,4,0,0,0.0
823440,128,114,0,4,0,0.07270881997673108
823680,128,128,4,0,0,0.0
823920,128,114,0,4,0,0.07270881997673108
824160,128,128,4,0,0,0.0
824400,128,114,0,4,0,0.07270881997673108
824640,128,128,4,0,0,0.0
824880,128,114,0,4,0,0.07270881997673108
825120,128,128,4,0,0,0.0
825360,128,114,0,4,0,0.07270881997673108
825600,128,128,4,0,0,0.0
825840,128,114,0,4,0,0.07270881997673108
826080,128,128,4,0,0,0.0
826320,128,114,0,4,0,0.07270881997673108
826560,128,128,4,0,0,0.0
826800,128,114,0,4,0,0.07270881997673108
827040,128,128,4,0,0,0.0
827280,128,114,0,4,0,0.07270881997673108
827520,128,128,4,0,0,0.0
827760,128,114,0,4,0,0.07270881997673108
828000,128,128,4,0,0,0.0
828240,128,114,0,4,0,0.07270881997673108
828480,128,128,4,0,0,0.0
828720,128,114,0,4,0,0.07270881997673108
828960,128,128,4,0,0,0.0
829200,128,114,0,4,0,0.07270881997673108
829440,128,128,4,0,0,0.0
829680,128,114,0,4,0,0.07270881997673108
829920,128,128,4,0,0,0.0
830160,128,114,0,4,0,0.07270881997673108
830400,128,128,4,0,0,0.0
830640,128,114,0,4,0,0.07270881997673108
830880,128,128,4,0,0,0.0
831120,128,114,0,4,0,0.07270881997673108
831360,128,128,4,0,0,0.0
831600,128,114,0,4,0,0.07270881997673108
831840,128,128,4,0,0,0.0
832080,128,114,0,4,0,0.07270881997673108
832320,128,128,4,0,0,0.0
832560,128,114,0,4,0,0.07270881997673108
832800,128,128,4,0,0,0.0
833040,128,114,0,4,0,0.07270881997673108
833280,128,128,4,0,0,0.0
833520,128,114,0,4,0,0.07270881997673108
833760,128,128,4,0,0,0.0
